record_id,date,Nama Gedung,Lantai,Hasil Ukur Suhu (Celsius)_mean,Hasil Ukur Suhu (Celsius)_max,Hasil Ukur Suhu (Celsius)_min,Hasil Ukur Suhu (Celsius)_std,Hasil Ukur Suhu (Celsius)_count,level,system_type,meter_id,building,category,description,source_file,file_path,processed_ts
105,2024-01-09,OPMC,2,28.0,30,27,1.41,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
106,2024-01-09,OPMC,3,29.33,30,29,0.58,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
107,2024-01-09,OPMC,5,26.62,32,23,3.58,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
108,2024-01-09,OPMC,6,29.17,32,23,2.41,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
109,2024-01-09,STO,1,28.0,32,22,2.54,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
110,2024-01-09,WITEL,1,29.08,35,25,2.5,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
111,2024-01-09,WITEL,2,25.62,31,20,3.7,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
112,2024-01-09,WITEL,3,26.0,30,22,3.11,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
113,2024-01-09,WITEL,4,25.8,28,23,2.17,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
114,2024-01-09,WITEL,5,27.5,32,21,3.5,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
115,2024-01-09,WITEL,6,27.9,32,22,3.11,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
116,2024-01-09,WITEL,7,27.53,32,23,2.88,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
117,2024-01-09,WITEL,8,30.0,32,28,1.87,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
118,2024-01-10,OPMC,2,29.0,32,27,2.45,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
119,2024-01-10,OPMC,3,28.67,30,27,1.53,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
120,2024-01-10,OPMC,5,26.75,31,21,3.33,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
121,2024-01-10,OPMC,6,29.17,31,25,1.85,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
122,2024-01-10,STO,1,28.11,32,20,3.13,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
123,2024-01-10,WITEL,1,28.83,32,26,1.9,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
124,2024-01-10,WITEL,2,25.5,28,23,1.69,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
125,2024-01-10,WITEL,3,26.29,31,22,2.98,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
126,2024-01-10,WITEL,4,27.6,31,23,3.13,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
127,2024-01-10,WITEL,5,27.8,32,21,3.91,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
128,2024-01-10,WITEL,6,28.0,31,23,2.71,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
129,2024-01-10,WITEL,7,27.47,31,23,2.64,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
130,2024-01-10,WITEL,8,29.2,31,27,2.05,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
131,2024-01-11,OPMC,2,30.75,32,28,1.89,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
132,2024-01-11,OPMC,3,29.33,32,28,2.31,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
133,2024-01-11,OPMC,5,27.62,32,23,3.25,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
134,2024-01-11,OPMC,6,29.08,31,25,1.83,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
135,2024-01-11,STO,1,28.09,32,22,2.84,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
136,2024-01-11,WITEL,1,29.08,33,27,2.02,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
137,2024-01-11,WITEL,2,25.62,31,21,2.92,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
138,2024-01-11,WITEL,3,26.14,32,21,3.8,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
139,2024-01-11,WITEL,4,26.8,30,22,3.11,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
140,2024-01-11,WITEL,5,27.7,31,23,3.23,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
141,2024-01-11,WITEL,6,28.3,32,23,2.98,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
142,2024-01-11,WITEL,7,27.53,32,22,2.5,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
143,2024-01-11,WITEL,8,29.0,31,27,1.58,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
144,2024-01-12,OPMC,2,30.0,32,27,2.16,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
145,2024-01-12,OPMC,3,28.67,29,28,0.58,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
146,2024-01-12,OPMC,5,26.5,31,20,4.28,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
147,2024-01-12,OPMC,6,28.42,30,26,1.31,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
148,2024-01-12,STO,1,28.43,32,22,2.71,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
149,2024-01-12,WITEL,1,29.42,35,25,2.81,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
150,2024-01-12,WITEL,2,26.75,30,24,2.19,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
151,2024-01-12,WITEL,3,25.14,29,20,3.34,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
152,2024-01-12,WITEL,4,26.8,32,23,3.35,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
153,2024-01-12,WITEL,5,28.2,32,22,3.01,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
154,2024-01-12,WITEL,6,28.6,31,25,1.9,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
155,2024-01-12,WITEL,7,28.07,32,23,2.79,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
156,2024-01-12,WITEL,8,30.8,32,30,1.1,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
157,2024-01-13,OPMC,2,28.75,31,27,1.71,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
158,2024-01-13,OPMC,3,29.67,31,28,1.53,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
159,2024-01-13,OPMC,5,25.62,30,20,3.81,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
160,2024-01-13,OPMC,6,28.92,31,26,1.51,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
161,2024-01-13,STO,1,27.96,32,22,2.7,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
162,2024-01-13,WITEL,1,30.17,34,25,2.33,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
163,2024-01-13,WITEL,2,25.25,32,20,4.1,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
164,2024-01-13,WITEL,3,25.86,30,22,3.39,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
165,2024-01-13,WITEL,4,27.0,31,23,3.54,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
166,2024-01-13,WITEL,5,27.4,31,22,2.91,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
167,2024-01-13,WITEL,6,28.2,31,25,1.81,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
168,2024-01-13,WITEL,7,27.27,32,23,2.63,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
169,2024-01-13,WITEL,8,29.6,31,28,1.34,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
170,2024-01-14,OPMC,2,30.0,32,29,1.41,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
171,2024-01-14,OPMC,3,29.33,30,28,1.15,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
172,2024-01-14,OPMC,5,26.75,29,24,1.98,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
173,2024-01-14,OPMC,6,29.17,32,26,2.04,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
174,2024-01-14,STO,1,28.13,32,20,3.08,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
175,2024-01-14,WITEL,1,29.17,35,27,2.59,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
176,2024-01-14,WITEL,2,27.25,32,23,3.69,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
177,2024-01-14,WITEL,3,26.29,32,21,3.73,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
178,2024-01-14,WITEL,4,27.4,31,23,3.29,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
179,2024-01-14,WITEL,5,27.0,31,20,3.3,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
180,2024-01-14,WITEL,6,28.9,31,25,2.08,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
181,2024-01-14,WITEL,7,27.67,32,23,2.82,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
182,2024-01-14,WITEL,8,29.8,32,28,1.79,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
183,2024-01-15,OPMC,2,30.25,32,29,1.26,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
184,2024-01-15,OPMC,3,28.33,29,27,1.15,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
185,2024-01-15,OPMC,5,26.88,32,20,4.55,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
186,2024-01-15,OPMC,6,29.75,32,25,2.3,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
187,2024-01-15,STO,1,28.26,32,23,2.38,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
188,2024-01-15,WITEL,1,29.5,34,26,2.35,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
189,2024-01-15,WITEL,2,26.12,31,23,3.04,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
190,2024-01-15,WITEL,3,25.14,31,21,3.63,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
191,2024-01-15,WITEL,4,26.0,29,23,2.45,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
192,2024-01-15,WITEL,5,27.9,32,22,2.88,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
193,2024-01-15,WITEL,6,28.6,32,23,2.59,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
194,2024-01-15,WITEL,7,28.13,32,23,2.75,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
195,2024-01-15,WITEL,8,28.8,30,28,1.1,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
196,2024-01-16,OPMC,2,29.75,32,28,1.71,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
197,2024-01-16,OPMC,3,28.0,29,27,1.0,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
198,2024-01-16,OPMC,5,27.25,31,24,2.6,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
199,2024-01-16,OPMC,6,29.33,32,26,2.06,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
200,2024-01-16,STO,1,28.02,32,21,2.49,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
201,2024-01-16,WITEL,1,30.08,34,26,2.27,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
202,2024-01-16,WITEL,2,26.12,31,21,4.02,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
203,2024-01-16,WITEL,3,26.57,30,23,2.76,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
204,2024-01-16,WITEL,4,27.6,32,25,2.88,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
205,2024-01-16,WITEL,5,27.6,32,20,4.48,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
206,2024-01-16,WITEL,6,28.8,32,26,1.87,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
207,2024-01-16,WITEL,7,27.6,32,23,2.53,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
208,2024-01-16,WITEL,8,29.6,32,29,1.34,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
209,2024-01-17,OPMC,2,29.0,32,27,2.45,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
