timestamp,Lantai_No,Ruangan,Occupansi
01/04/2024,7,Ruang Nursery,3
01/04/2024,6,Pantry 2,6
01/04/2024,6,DBT Lorong,9
01/04/2024,4,Pantry OPMC Belakang,1
01/04/2024,4,Toilet Laki - Laki,7
01/04/2024,4,Toilet Perempuan,5
01/04/2024,4,Koridor Witel dan OPMC,5
01/04/2024,7,Ruang Lift,1
01/04/2024,2,Pantry belakang OPMC,7
01/04/2024,5,Finance,10
01/04/2024,5,Paycall,4
01/04/2024,5,GS,5
01/04/2024,2,Gudang WAN,5
01/04/2024,5,Manager GS,3
01/04/2024,5,Rapat,5
01/04/2024,5,Manager,14
01/04/2024,8,Kamar mandi pria,4
01/04/2024,2,WAN,14
01/04/2024,6,Lobby,10
01/04/2024,6,Working Space,11
01/04/2024,7,Ruang Dapur,2
01/04/2024,2,Business service,7
01/04/2024,6,Meeting,15
01/04/2024,6,Loker Wanita,2
01/04/2024,2,Koridor OPMC,2
01/04/2024,4,Manager WOC Belakang,10
01/04/2024,3,Digital Lab,1
01/04/2024,4,Rapat WOC,6
01/04/2024,3,Toilet Laki,6
01/04/2024,3,Toilet Perempuan,3
01/04/2024,3,Koridor Witel dan OPMC,18
01/04/2024,3,Masjid,12
01/04/2024,3,DKM,2
01/04/2024,3,Rapat HR,17
01/04/2024,3,Tempat Wudhu Pria,5
01/04/2024,8,Aula Luar,0
01/04/2024,8,Kamar mandi wanita,3
01/04/2024,3,Tempat Wudhu Wanita,5
01/04/2024,1,Gudang,2
01/04/2024,3,Rapat CC,5
01/04/2024,3,Manager CC,1
01/04/2024,4,HR,9
01/04/2024,4,Big Box,3
01/04/2024,4,Rapat Arnet,18
01/04/2024,3,HR,5
01/04/2024,4,Manager Arnet,9
01/04/2024,4,WOC,7
01/04/2024,8,Fitness,3
01/04/2024,4,Manager WOC Depan,9
01/04/2024,3,CC,1
01/04/2024,4,Anet,18
01/04/2024,1,Toilet Pria Lobby,5
01/04/2024,2,Fosikatel,4
01/04/2024,6,Penyimpanan,3
01/04/2024,6,DBT 2 OPMC Helpdesk,1
01/04/2024,2,DGM,4
01/04/2024,6,DBT 2 OPMC Bigbox,14
01/04/2024,6,DBT 2 OPMC Working Space,15
01/04/2024,2,Lobby,9
01/04/2024,6,DBT 2 OPMC Pantry,6
01/04/2024,6,DBT 2 OPMC Musshola,5
01/04/2024,1,Pool KBM,2
01/04/2024,6,DBT 2 OPMC Storage,6
01/04/2024,1,Toilet Wanita Samping Lift,1
01/04/2024,6,DBT 2 OPMC Project 2,1
01/04/2024,7,Ruang Smoking,11
01/04/2024,6,DBT 2 OPMC Project 3,6
01/04/2024,8,Evakuasi,0
01/04/2024,1,Satpam,3
01/04/2024,6,DBT 2 OPMC Project 4,5
01/04/2024,1,Toilet Pria Samping Lift,6
01/04/2024,6,DBT 2 OPMC Istirahat,14
01/04/2024,1,Toilet Wanita Lobby,10
01/04/2024,6,DBT 2 OPMC Operational Video Wall,4
01/04/2024,6,DBT 2 OPMC Pantry 2,7
01/04/2024,7,Ruang Working Space,72
01/04/2024,6,DBT 2 OPMC Meeting 2,8
01/04/2024,6,DBT 2 OPMC Project 1,4
01/04/2024,2,GM,18
01/04/2024,2,Warroom,9
01/04/2024,6,Monitor Control,9
01/04/2024,6,Server,3
01/04/2024,6,Istirahat,12
01/04/2024,7,Ruang Istirahat,7
01/04/2024,2,Gen Y Corner,2
01/04/2024,6,Pimpinan,6
01/04/2024,6,Musshola,4
01/04/2024,2,Makan,6
01/04/2024,6,Wudhu,2
01/04/2024,6,Loker Pria,3
01/04/2024,8,Pantry,8
01/04/2024,2,Rapat Besar,28
01/04/2024,6,Kamar Mandi Wanita,1
01/04/2024,2,Tamu,1
01/04/2024,6,Tunggu,2
01/04/2024,7,Ruang Pantry,2
01/04/2024,6,Meeting 2,19
01/04/2024,6,Dapur,6
01/04/2024,2,Rapat Kecil,4
01/04/2024,6,DBT 2 OPMC Meeting 1,1
01/04/2024,6,DBT 2 OPMC Lobby,2
01/04/2024,6,Kamar Mandi Pria,1
01/04/2024,7,Ruang Dapur,8
01/04/2024,7,Meeting 1,17
01/04/2024,3,CC,5
01/04/2024,6,Meeting,7
01/04/2024,2,GM,2
01/04/2024,6,DBT 2 OPMC Pantry,7
01/04/2024,4,Big Box,1
01/04/2024,2,Business service,5
01/04/2024,6,Working Space,7
01/04/2024,6,DBT 2 OPMC Meeting 1,4
01/04/2024,2,DGM,8
01/04/2024,6,Pimpinan,5
01/04/2024,4,Rapat Arnet,8
01/04/2024,6,DBT Lorong,3
01/04/2024,6,DBT 2 OPMC Musshola,8
01/04/2024,6,Lobby,3
01/04/2024,2,WAN,9
01/04/2024,2,Lobby,3
01/04/2024,6,Musshola,5
01/04/2024,4,WOC,6
01/04/2024,2,Gen Y Corner,10
01/04/2024,6,Dapur,8
01/04/2024,8,Aula Dalam,20
01/04/2024,5,Manager,9
01/04/2024,7,Toilet Wanita,2
01/04/2024,3,Rapat HR,3
01/04/2024,7,Ruang Lobby,4
01/04/2024,3,Toilet Perempuan,1
01/04/2024,6,Loker Wanita,6
01/04/2024,6,DBT 2 OPMC Working Space,9
01/04/2024,6,DBT 2 OPMC Meeting 2,2
01/04/2024,6,Monitor Control,8
01/04/2024,6,DBT 2 OPMC Project 1,9
01/04/2024,3,Masjid,269
01/04/2024,3,Tempat Wudhu Pria,6
01/04/2024,6,Penyimpanan,9
01/04/2024,2,Makan,2
01/04/2024,6,DBT 2 OPMC Helpdesk,4
01/04/2024,7,Meeting 1,8
01/04/2024,3,Tempat Wudhu Wanita,3
01/04/2024,2,Warroom,5
01/04/2024,2,Rapat Besar,10
01/04/2024,6,Server,8
01/04/2024,6,DBT 2 OPMC Bigbox,9
01/04/2024,6,Loker Pria,9
01/04/2024,3,Koridor Witel dan OPMC,5
01/04/2024,6,DBT 2 OPMC Lobby,5
01/04/2024,2,Tamu,5
01/04/2024,7,Ruang Meeting 4,12
01/04/2024,4,Anet,7
01/04/2024,2,Fosikatel,10
01/04/2024,6,Istirahat,10
01/04/2024,2,Rapat Kecil,7
01/04/2024,6,Istirahat,7
01/04/2024,4,HR,0
01/04/2024,4,Manager WOC Depan,4
01/04/2024,2,Gudang WAN,9
01/04/2024,6,DBT 2 OPMC Storage,4
01/04/2024,4,Manager WOC Belakang,6
01/04/2024,6,DBT 2 OPMC Project 4,10
01/04/2024,3,Digital Lab,10
01/04/2024,3,Manager CC,7
01/04/2024,6,Tunggu,5
01/04/2024,5,Manager GS,9
01/04/2024,4,Pantry OPMC Belakang,6
01/04/2024,4,Toilet Perempuan,4
01/04/2024,6,DBT 2 OPMC Istirahat,10
01/04/2024,8,Kamar mandi wanita,4
01/04/2024,7,Koridor,6
01/04/2024,8,Evakuasi,4
01/04/2024,7,Ruang Meeting 2,5
01/04/2024,6,Manager Kopeg Tel,2
01/04/2024,5,GS,4
01/04/2024,2,Koridor OPMC,6
01/04/2024,5,Paycall,3
01/04/2024,3,HR,6
01/04/2024,8,Aula Luar,8
01/04/2024,6,Wudhu,7
01/04/2024,6,DBT 2 OPMC Operational Video Wall,8
01/04/2024,4,Toilet Laki - Laki,10
01/04/2024,1,Pompa,1
01/04/2024,6,DBT 2 OPMC Project 2,10
01/04/2024,6,DBT 2 OPMC Pantry 2,10
01/04/2024,4,Koridor Witel dan OPMC,4
01/04/2024,4,Rapat WOC,4
01/04/2024,5,Rapat,2
01/04/2024,8,Pantry,9
01/04/2024,7,Ruang SL 1,12
01/04/2024,5,Finance,6
01/04/2024,6,DBT 2 OPMC Project 3,4
01/04/2024,1,Workshop,1
01/04/2024,2,Pantry belakang OPMC,3
01/04/2024,8,Fitness,15
01/04/2024,6,Pantry 2,9
01/04/2024,8,Kamar mandi pria,1
01/04/2024,6,Meeting 2,10
01/05/2024,3,Rapat HR,14
01/05/2024,2,Pantry belakang OPMC,3
01/05/2024,3,CC,2
01/05/2024,7,Ruang Working Space,75
01/05/2024,6,Kamar Mandi Pria,2
01/05/2024,3,Koridor Witel dan OPMC,3
01/05/2024,6,DBT 2 OPMC Meeting 2,4
01/05/2024,6,Monitor Control,2
01/05/2024,6,Server,2
01/05/2024,6,Kamar Mandi Pria,1
01/05/2024,6,DBT 2 OPMC Project 1,6
01/05/2024,3,CC,12
01/05/2024,3,Toilet Perempuan,4
01/05/2024,6,Kamar Mandi Wanita,2
01/05/2024,6,Dapur,12
01/05/2024,3,Rapat HR,10
01/05/2024,6,Musshola,2
01/05/2024,3,Rapat CC,6
01/05/2024,6,Meeting 2,18
01/05/2024,3,Digital Lab,19
01/05/2024,3,HR,2
01/05/2024,6,DBT 2 OPMC Meeting 1,3
01/05/2024,3,Toilet Laki,3
01/05/2024,6,Pimpinan,1
01/05/2024,6,Tunggu,5
01/05/2024,6,Manager Kopeg Tel,8
01/05/2024,6,Wudhu,8
01/05/2024,3,Manager CC,3
01/05/2024,3,Manager CC,2
01/05/2024,7,Ruang Pantry,2
01/05/2024,8,Kamar mandi wanita,9
01/05/2024,6,Pantry 2,4
01/05/2024,6,DBT 2 OPMC Lobby,3
01/05/2024,6,Istirahat,5
01/05/2024,2,Koridor OPMC,9
01/05/2024,3,HR,7
01/05/2024,3,Rapat CC,17
01/05/2024,7,Meeting 1,1
01/05/2024,6,Wudhu,4
01/05/2024,3,DKM,4
01/05/2024,3,Toilet Laki,8
01/05/2024,7,Ruang Dapur,15
01/05/2024,5,Manager GS,8
01/05/2024,5,Manager GS,1
01/05/2024,8,Fitness,8
01/05/2024,4,Manager Arnet,6
01/05/2024,4,Rapat WOC,7
01/05/2024,5,Rapat,13
01/05/2024,7,Toilet Wanita,3
01/05/2024,4,Rapat Arnet,19
01/05/2024,5,Manager,4
01/05/2024,5,Rapat,10
01/05/2024,1,Gudang,1
01/05/2024,4,Manager WOC Depan,2
01/05/2024,4,Big Box,3
01/05/2024,6,Lobby,7
01/05/2024,4,Manager WOC Belakang,4
01/05/2024,4,WOC,6
01/05/2024,5,GS,7
01/05/2024,4,Manager WOC Depan,8
01/05/2024,1,Workshop,3
01/05/2024,4,Pantry OPMC Belakang,5
01/05/2024,4,Toilet Perempuan,5
01/05/2024,5,Finance,10
01/05/2024,7,Ruang Lift,1
01/05/2024,4,Toilet Perempuan,8
01/05/2024,4,Koridor Witel dan OPMC,6
01/05/2024,7,Ruang Dapur,3
01/05/2024,4,Manager WOC Belakang,6
01/05/2024,4,Toilet Laki - Laki,5
01/05/2024,5,Finance,12
01/05/2024,7,Koridor,10
01/05/2024,4,Rapat WOC,16
01/05/2024,4,Pantry OPMC Belakang,10
01/05/2024,5,GS,4
01/05/2024,5,Paycall,2
01/05/2024,5,Paycall,0
01/05/2024,3,Masjid,279
01/05/2024,4,WOC,4
01/05/2024,6,Working Space,14
01/05/2024,4,Anet,1
01/05/2024,6,Server,5
01/05/2024,3,Masjid,7
01/05/2024,7,Ruang Istirahat,5
01/05/2024,6,Loker Pria,7
01/05/2024,3,Tempat Wudhu Wanita,2
01/05/2024,6,Istirahat,13
01/05/2024,3,Koridor Witel dan OPMC,11
01/05/2024,7,Toilet Pria,1
01/05/2024,3,Tempat Wudhu Pria,5
01/05/2024,6,Pimpinan,6
01/05/2024,3,Toilet Perempuan,10
01/05/2024,6,Penyimpanan,10
01/05/2024,3,DKM,3
01/05/2024,6,Loker Wanita,3
01/05/2024,4,Toilet Laki - Laki,8
01/05/2024,6,Monitor Control,10
01/05/2024,8,Aula Luar,8
01/05/2024,4,HR,6
01/05/2024,4,Manager Arnet,10
01/05/2024,6,Meeting,3
01/05/2024,6,Lobby,5
01/05/2024,4,Rapat Arnet,7
01/05/2024,6,Loker Wanita,1
01/05/2024,4,Anet,3
01/05/2024,5,Manager,0
01/05/2024,7,Ruang Lobby,4
01/05/2024,4,Big Box,0
01/05/2024,6,Loker Pria,5
01/05/2024,3,Tempat Wudhu Wanita,6
01/05/2024,6,Meeting,10
01/05/2024,4,HR,3
01/05/2024,6,Penyimpanan,5
01/05/2024,6,Working Space,7
01/05/2024,7,Ruang Meeting 2,9
01/05/2024,4,Koridor Witel dan OPMC,3
01/05/2024,6,DBT 2 OPMC Helpdesk,5
01/05/2024,7,Toilet Pria,7
01/05/2024,7,Ruang SL 2,1
01/05/2024,2,Tamu,10
01/05/2024,2,Lobby,4
01/05/2024,6,DBT 2 OPMC Project 3,0
01/05/2024,6,Manager Kopeg Tel,9
01/05/2024,2,Rapat Besar,1
01/05/2024,7,Ruang Nursery,4
01/05/2024,2,DGM,12
01/05/2024,8,Kamar mandi pria,5
01/05/2024,6,Istirahat,2
01/05/2024,6,DBT 2 OPMC Helpdesk,3
01/05/2024,7,Ruang SL 3,8
01/05/2024,1,Pantry DBS,6
01/05/2024,2,GM,3
01/05/2024,6,DBT 2 OPMC Project 4,5
01/05/2024,6,DBT Lorong,2
01/05/2024,2,Makan,3
01/05/2024,6,DBT 2 OPMC Meeting 2,5
01/05/2024,2,Rapat Kecil,14
01/05/2024,8,Kamar mandi wanita,4
01/05/2024,6,DBT 2 OPMC Pantry 2,10
01/05/2024,2,Gen Y Corner,4
01/05/2024,7,Ruang Meeting 3,1
01/05/2024,2,Tamu,7
01/05/2024,6,DBT 2 OPMC Operational Video Wall,1
01/05/2024,1,DBS,3
01/05/2024,8,Pantry,8
01/05/2024,6,DBT 2 OPMC Bigbox,3
01/05/2024,2,Warroom,7
01/05/2024,1,P3K,10
01/05/2024,2,Gudang WAN,1
01/05/2024,1,Pool KBM,2
01/05/2024,7,Ruang SL 3,12
01/05/2024,8,Aula Dalam,9
01/05/2024,6,DBT 2 OPMC Musshola,3
01/05/2024,7,Ruang Meeting 2,8
01/05/2024,2,Lobby,2
01/05/2024,1,Toilet Pria Lobby,1
01/05/2024,6,DBT 2 OPMC Storage,9
01/05/2024,7,Ruang Meeting 4,9
01/05/2024,1,Toilet Wanita Lobby,7
01/05/2024,2,DGM,5
01/05/2024,8,Evakuasi,1
01/05/2024,1,P2Tel,2
01/05/2024,7,Ruang Lobby,1
01/05/2024,6,DBT 2 OPMC Pantry,9
01/05/2024,1,Toilet Pria Samping Lift,10
01/05/2024,1,Satpam,3
01/05/2024,6,DBT Lorong,10
01/05/2024,7,Koridor,9
01/05/2024,7,Ruang SL 1,4
01/05/2024,2,GM,7
01/05/2024,6,DBT 2 OPMC Project 2,9
01/05/2024,6,DBT 2 OPMC Working Space,0
01/05/2024,7,Ruang Meeting 4,12
01/05/2024,1,Toilet Wanita Samping Lift,6
01/05/2024,7,Toilet Wanita,1
01/05/2024,2,Rapat Kecil,1
01/05/2024,6,DBT 2 OPMC Lobby,4
01/05/2024,6,DBT 2 OPMC Project 1,10
01/05/2024,1,Indibiz,1
01/05/2024,1,Parkir Motor,3
01/05/2024,7,Ruang Smoking,12
01/05/2024,6,Pantry 2,10
01/05/2024,6,Dapur,3
01/05/2024,7,Ruang Istirahat,2
01/05/2024,7,Ruang Working Space,5
01/05/2024,6,DBT 2 OPMC Istirahat,1
01/05/2024,6,DBT 2 OPMC Storage,1
01/05/2024,2,Koridor OPMC,4
01/05/2024,6,DBT 2 OPMC Istirahat,14
01/05/2024,6,Tunggu,2
01/05/2024,2,Warroom,14
01/05/2024,6,DBT 2 OPMC Operational Video Wall,2
01/05/2024,1,Pompa,2
01/05/2024,6,DBT 2 OPMC Musshola,9
01/05/2024,1,Lobby,2
01/05/2024,6,Meeting 2,8
01/05/2024,2,Fosikatel,2
01/05/2024,2,Business service,10
01/05/2024,8,Fitness,1
01/05/2024,6,DBT 2 OPMC Pantry,7
01/05/2024,2,Pantry belakang OPMC,9
01/05/2024,6,DBT 2 OPMC Working Space,20
01/05/2024,2,WAN,4
01/05/2024,8,Aula Luar,5
01/05/2024,6,DBT 2 OPMC Pantry 2,8
01/05/2024,6,DBT 2 OPMC Project 4,9
01/05/2024,7,Ruang Meeting 3,13
01/05/2024,7,Ruang Smoking,10
01/05/2024,6,DBT 2 OPMC Meeting 1,9
01/05/2024,2,WAN,15
01/05/2024,2,Makan,14
01/05/2024,8,Kamar mandi pria,8
01/05/2024,8,Aula Dalam,2
01/05/2024,3,Digital Lab,7
01/05/2024,6,DBT 2 OPMC Bigbox,9
01/05/2024,7,Ruang SL 1,10
01/05/2024,6,DBT 2 OPMC Project 3,6
01/05/2024,7,Ruang SL 2,12
01/05/2024,2,Business service,4
01/05/2024,6,Istirahat,9
01/05/2024,1,SAS,5
01/05/2024,2,Gen Y Corner,8
01/05/2024,2,Rapat Besar,16
01/05/2024,6,DBT 2 OPMC Project 2,10
01/06/2024,4,Koridor Witel dan OPMC,2
01/06/2024,1,P2Tel,2
01/06/2024,1,Parkir Motor,4
01/06/2024,4,Big Box,7
01/06/2024,6,DBT 2 OPMC Operational Video Wall,8
01/06/2024,6,DBT 2 OPMC Storage,7
01/06/2024,5,Finance,8
01/06/2024,4,Pantry OPMC Belakang,6
01/06/2024,6,DBT 2 OPMC Pantry 2,3
01/06/2024,6,DBT 2 OPMC Project 2,6
01/06/2024,5,GS,4
01/06/2024,7,Toilet Wanita,3
01/06/2024,4,Manager WOC Depan,4
01/06/2024,1,Pool KBM,1
01/06/2024,4,WOC,14
01/06/2024,1,DBS,10
01/06/2024,6,DBT 2 OPMC Project 4,6
01/06/2024,1,SAS,1
01/06/2024,4,Rapat WOC,11
01/06/2024,5,Rapat,7
01/06/2024,5,Manager GS,10
01/06/2024,4,Manager Arnet,2
01/06/2024,1,Pantry DBS,1
01/06/2024,6,DBT 2 OPMC Project 3,2
01/06/2024,6,DBT 2 OPMC Istirahat,7
01/06/2024,8,Aula Dalam,5
01/06/2024,8,Fitness,10
01/06/2024,4,Manager WOC Belakang,10
01/06/2024,1,P3K,2
01/06/2024,4,Rapat Arnet,11
01/06/2024,5,Paycall,8
01/06/2024,1,Lobby,7
01/06/2024,6,DBT Lorong,1
01/06/2024,5,Manager,3
01/06/2024,3,CC,2
01/06/2024,8,Kamar mandi wanita,6
01/06/2024,2,Gen Y Corner,5
01/06/2024,3,HR,7
01/06/2024,6,Pimpinan,4
01/06/2024,6,Dapur,7
01/06/2024,6,Istirahat,8
01/06/2024,3,Manager CC,2
01/06/2024,6,Istirahat,9
01/06/2024,6,DBT 2 OPMC Meeting 1,7
01/06/2024,2,Rapat Besar,28
01/06/2024,3,Rapat CC,2
01/06/2024,6,Server,6
01/06/2024,6,DBT 2 OPMC Lobby,1
01/06/2024,2,Makan,6
01/06/2024,2,Tamu,4
01/06/2024,6,Manager Kopeg Tel,4
01/06/2024,6,Musshola,6
01/06/2024,2,Gudang WAN,4
01/06/2024,6,Kamar Mandi Wanita,2
01/06/2024,6,Kamar Mandi Pria,2
01/06/2024,2,WAN,9
01/06/2024,2,Pantry belakang OPMC,2
01/06/2024,6,Pantry 2,8
01/06/2024,6,Meeting 2,0
01/06/2024,8,Kamar mandi pria,4
01/06/2024,2,Business service,10
01/06/2024,2,Koridor OPMC,9
01/06/2024,6,Tunggu,5
01/06/2024,2,Fosikatel,3
01/06/2024,3,Digital Lab,8
01/06/2024,2,Warroom,3
01/06/2024,6,Wudhu,10
01/06/2024,3,Rapat HR,10
01/06/2024,6,Monitor Control,5
01/06/2024,8,Pantry,10
01/06/2024,3,Tempat Wudhu Pria,10
01/06/2024,6,DBT 2 OPMC Working Space,5
01/06/2024,6,Meeting,7
01/06/2024,1,Toilet Pria Samping Lift,6
01/06/2024,3,Tempat Wudhu Wanita,10
01/06/2024,6,Working Space,3
01/06/2024,3,DKM,3
01/06/2024,6,DBT 2 OPMC Pantry,5
01/06/2024,8,Evakuasi,8
01/06/2024,4,Anet,5
01/06/2024,6,Lobby,1
01/06/2024,1,Toilet Pria Lobby,9
01/06/2024,6,DBT 2 OPMC Musshola,10
01/06/2024,4,HR,5
01/06/2024,1,Toilet Wanita Lobby,3
01/06/2024,1,Toilet Wanita Samping Lift,4
01/06/2024,6,Loker Wanita,10
01/06/2024,8,Aula Luar,7
01/06/2024,6,DBT 2 OPMC Project 1,9
01/06/2024,3,Toilet Laki,5
01/06/2024,2,Rapat Kecil,14
01/06/2024,6,Penyimpanan,2
01/06/2024,2,GM,12
01/06/2024,3,Toilet Perempuan,1
01/06/2024,6,DBT 2 OPMC Meeting 2,10
01/06/2024,2,DGM,10
01/06/2024,6,Loker Pria,7
01/06/2024,3,Koridor Witel dan OPMC,30
01/06/2024,6,DBT 2 OPMC Helpdesk,10
01/06/2024,2,Lobby,6
01/06/2024,7,Toilet Pria,2
01/06/2024,3,Masjid,7
01/06/2024,6,DBT 2 OPMC Bigbox,10
01/06/2024,1,Indibiz,10
01/06/2024,7,Ruang Dapur,4
01/06/2024,1,Workshop,1
01/06/2024,7,Ruang Lobby,5
01/06/2024,6,DBT 2 OPMC Project 2,2
01/06/2024,6,Pimpinan,9
01/06/2024,3,Tempat Wudhu Pria,5
01/06/2024,7,Meeting 1,18
01/06/2024,3,CC,6
01/06/2024,7,Ruang SL 3,8
01/06/2024,6,Istirahat,12
01/06/2024,6,DBT 2 OPMC Meeting 2,1
01/06/2024,3,Tempat Wudhu Wanita,3
01/06/2024,2,Lobby,2
01/06/2024,1,Satpam,1
01/06/2024,7,Ruang Meeting 2,1
01/06/2024,6,Server,7
01/06/2024,4,Anet,4
01/06/2024,6,DBT 2 OPMC Pantry 2,4
01/06/2024,7,Ruang Istirahat,3
01/06/2024,4,Toilet Laki - Laki,3
01/06/2024,6,Loker Pria,3
01/06/2024,6,DBT 2 OPMC Bigbox,14
01/06/2024,7,Ruang Meeting 4,3
01/06/2024,3,Rapat CC,10
01/06/2024,2,Gen Y Corner,8
01/06/2024,4,HR,6
01/06/2024,3,DKM,5
01/06/2024,7,Ruang Meeting 2,5
01/06/2024,8,Evakuasi,2
01/06/2024,3,Digital Lab,3
01/06/2024,7,Ruang Meeting 3,16
01/06/2024,8,Aula Dalam,10
01/06/2024,6,DBT 2 OPMC Helpdesk,1
01/06/2024,6,Monitor Control,2
01/06/2024,6,Penyimpanan,6
01/06/2024,6,Musshola,8
01/06/2024,6,DBT 2 OPMC Project 1,10
01/06/2024,2,Makan,4
01/06/2024,2,Rapat Kecil,3
01/06/2024,7,Meeting 1,9
01/06/2024,7,Ruang Nursery,6
01/06/2024,3,Toilet Laki,4
01/06/2024,6,Tunggu,6
01/06/2024,6,DBT 2 OPMC Meeting 1,8
01/06/2024,6,Pantry 2,1
01/06/2024,7,Toilet Pria,9
01/06/2024,3,Manager CC,6
01/06/2024,6,Manager Kopeg Tel,9
01/06/2024,3,Rapat HR,6
01/06/2024,6,Meeting 2,15
01/06/2024,2,Rapat Besar,1
01/06/2024,2,Tamu,5
01/06/2024,3,Toilet Perempuan,2
01/06/2024,7,Ruang Lobby,3
01/06/2024,2,DGM,8
01/06/2024,3,Masjid,260
01/06/2024,3,HR,3
01/06/2024,7,Ruang Meeting 4,13
01/06/2024,7,Ruang Pantry,1
01/06/2024,7,Ruang Working Space,90
01/06/2024,6,Kamar Mandi Pria,5
01/06/2024,7,Koridor,7
01/06/2024,2,GM,4
01/06/2024,6,DBT 2 OPMC Lobby,3
01/06/2024,6,DBT Lorong,7
01/06/2024,6,Kamar Mandi Wanita,4
01/06/2024,3,Koridor Witel dan OPMC,5
01/06/2024,7,Ruang SL 1,6
01/06/2024,6,Dapur,4
01/06/2024,2,Koridor OPMC,4
01/06/2024,7,Ruang SL 2,8
01/06/2024,7,Ruang Smoking,7
01/06/2024,6,DBT 2 OPMC Project 4,10
01/06/2024,5,GS,10
01/06/2024,4,Manager WOC Belakang,4
01/06/2024,8,Aula Luar,2
01/06/2024,7,Ruang Working Space,12
01/06/2024,7,Koridor,2
01/06/2024,2,Gudang WAN,8
01/06/2024,1,Gudang,3
01/06/2024,4,Pantry OPMC Belakang,8
01/06/2024,7,Ruang SL 1,12
01/06/2024,7,Ruang Nursery,7
01/06/2024,6,DBT 2 OPMC Musshola,4
01/06/2024,7,Ruang Pantry,6
01/06/2024,5,Finance,3
01/06/2024,4,Toilet Laki - Laki,4
01/06/2024,7,Ruang Smoking,13
01/06/2024,4,Koridor Witel dan OPMC,10
01/06/2024,6,DBT 2 OPMC Storage,8
01/06/2024,4,Toilet Perempuan,9
01/06/2024,4,Toilet Perempuan,2
01/06/2024,7,Ruang Istirahat,12
01/06/2024,2,Business service,1
01/06/2024,7,Ruang Lift,2
01/06/2024,2,WAN,8
01/06/2024,7,Ruang Lift,7
01/06/2024,8,Fitness,15
01/06/2024,4,Rapat WOC,6
01/06/2024,5,Manager GS,4
01/06/2024,8,Kamar mandi wanita,5
01/06/2024,6,Loker Wanita,1
01/06/2024,4,Rapat Arnet,8
01/06/2024,6,DBT 2 OPMC Operational Video Wall,5
01/06/2024,8,Pantry,9
01/06/2024,6,DBT 2 OPMC Working Space,9
01/06/2024,6,Meeting,6
01/06/2024,7,Ruang SL 2,6
01/06/2024,4,Manager Arnet,0
01/06/2024,1,Pompa,2
01/06/2024,6,Working Space,4
01/06/2024,5,Rapat,12
01/06/2024,6,Lobby,9
01/06/2024,4,WOC,3
01/06/2024,8,Kamar mandi pria,3
01/06/2024,7,Ruang SL 3,3
01/06/2024,7,Ruang Meeting 3,13
01/06/2024,2,Warroom,4
01/06/2024,6,DBT 2 OPMC Pantry,3
01/06/2024,5,Manager,8
01/06/2024,4,Manager WOC Depan,5
01/06/2024,7,Ruang Dapur,2
01/06/2024,6,DBT 2 OPMC Istirahat,14
01/07/2024,6,DBT 2 OPMC Pantry 2,8
01/07/2024,2,Rapat Besar,16
01/07/2024,2,Rapat Besar,5
01/07/2024,6,DBT 2 OPMC Project 1,10
01/07/2024,6,DBT 2 OPMC Project 4,7
01/07/2024,2,Makan,20
01/07/2024,2,Warroom,10
01/07/2024,2,DGM,1
01/07/2024,6,DBT 2 OPMC Operational Video Wall,5
01/07/2024,2,Makan,4
01/07/2024,6,DBT 2 OPMC Lobby,6
01/07/2024,6,DBT 2 OPMC Project 3,1
01/07/2024,2,Gen Y Corner,3
01/07/2024,6,DBT 2 OPMC Meeting 2,3
01/07/2024,8,Pantry,9
01/07/2024,6,DBT Lorong,5
01/07/2024,7,Ruang Meeting 3,15
01/07/2024,2,Tamu,8
01/07/2024,2,Rapat Kecil,7
01/07/2024,2,Fosikatel,2
01/07/2024,6,DBT 2 OPMC Meeting 1,6
01/07/2024,2,GM,20
01/07/2024,6,DBT 2 OPMC Istirahat,10
01/07/2024,7,Ruang Nursery,5
01/07/2024,4,Toilet Laki - Laki,6
01/07/2024,7,Ruang Meeting 4,14
01/07/2024,2,Tamu,9
01/07/2024,7,Ruang SL 1,3
01/07/2024,6,DBT 2 OPMC Project 2,8
01/07/2024,1,P3K,6
01/07/2024,8,Kamar mandi pria,4
01/07/2024,7,Ruang SL 2,8
01/07/2024,6,DBT 2 OPMC Project 3,4
01/07/2024,1,Pantry DBS,9
01/07/2024,6,DBT 2 OPMC Pantry 2,5
01/07/2024,7,Ruang SL 3,3
01/07/2024,7,Ruang SL 2,11
01/07/2024,8,Kamar mandi wanita,1
01/07/2024,1,DBS,1
01/07/2024,6,DBT 2 OPMC Project 4,10
01/07/2024,8,Pantry,6
01/07/2024,1,SAS,4
01/07/2024,7,Ruang Smoking,3
01/07/2024,7,Ruang Working Space,11
01/07/2024,6,DBT 2 OPMC Istirahat,6
01/07/2024,1,Lobby,4
01/07/2024,8,Fitness,12
01/07/2024,7,Ruang Pantry,4
01/07/2024,7,Ruang SL 1,10
01/07/2024,8,Aula Dalam,2
01/07/2024,1,Parkir Motor,1
01/07/2024,7,Ruang Lift,2
01/07/2024,7,Ruang Istirahat,5
01/07/2024,6,DBT 2 OPMC Operational Video Wall,7
01/07/2024,8,Aula Luar,3
01/07/2024,6,Istirahat,6
01/07/2024,7,Ruang Meeting 4,12
01/07/2024,6,DBT 2 OPMC Storage,5
